(2,DOWN,432.5)
(8,UP,436.5)
(2,DOWN,440.5)
(4,UP,442.5)
(4,STILL,444.5)
(6,UP,445.5)
(10,UP,448.5)
(9,DOWN,450.0)
(4,DOWN,453.5)
(2,DOWN,455.5)
(3,UP,457.0)
(10,UP,461.5)
(3,DOWN,466.0)
(5,UP,468.0)
(8,UP,470.5)
(6,DOWN,472.5)
(1,DOWN,476.0)
(5,UP,479.0)
(5,STILL,481.0)
(7,UP,482.0)
(9,UP,484.0)
(1,DOWN,489.0)
(6,UP,492.5)
(7,UP,494.0)
(7,STILL,496.0)
(8,UP,496.5)
(3,DOWN,500.0)
(9,UP,504.0)
(2,DOWN,508.5)
(8,UP,512.5)
(2,DOWN,516.5)
(4,UP,518.5)
(6,UP,520.5)
(4,DOWN,522.5)
(10,UP,526.5)
(9,DOWN,528.0)
(4,DOWN,531.5)
(3,DOWN,533.0)
(2,DOWN,534.5)
(10,UP,539.5)
(3,DOWN,544.0)
(5,UP,546.0)
(8,UP,548.5)
(6,DOWN,550.5)
(1,DOWN,554.0)
(5,UP,557.0)
(5,STILL,559.0)
(7,UP,560.0)
(9,UP,562.0)
(1,DOWN,567.0)
(6,UP,570.5)
(7,UP,572.0)
(7,STILL,574.0)
(8,UP,574.5)
(3,DOWN,578.0)
(9,UP,582.0)
(2,DOWN,586.5)
(8,UP,590.5)
(2,DOWN,594.5)
(4,UP,596.5)
(4,STILL,598.5)
(6,UP,599.5)
(10,UP,602.5)
(9,DOWN,604.0)
(3,DOWN,608.0)
(2,DOWN,609.5)
(4,UP,611.5)
(10,UP,615.5)
(3,DOWN,620.0)
(5,UP,622.0)
(8,UP,624.5)
(6,DOWN,626.5)
(1,DOWN,630.0)
(5,UP,633.0)
(7,UP,635.0)
(5,DOWN,637.0)
(9,UP,640.0)
(1,DOWN,645.0)
(7,UP,649.0)
(7,STILL,651.0)
(8,UP,651.5)
(6,DOWN,653.5)
(3,DOWN,656.0)
(9,UP,660.0)
(2,DOWN,664.5)
(8,UP,668.5)
(2,DOWN,672.5)
(4,UP,674.5)
(4,STILL,676.5)
(6,UP,677.5)
(10,UP,680.5)
(9,DOWN,682.0)
(3,DOWN,686.0)
(2,DOWN,687.5)
(4,UP,689.5)
(10,UP,693.5)
(3,DOWN,698.0)
(5,UP,700.0)
(8,UP,702.5)
(6,DOWN,704.5)
(1,DOWN,708.0)
(5,UP,711.0)
(5,STILL,713.0)
(7,UP,714.0)
(9,UP,716.0)
(1,DOWN,721.0)
(6,UP,724.5)
(7,UP,726.0)
(8,UP,727.5)
(7,DOWN,729.0)
(3,DOWN,732.0)
(9,UP,736.0)
(2,DOWN,740.5)
(8,UP,744.5)
(4,DOWN,747.5)
(2,DOWN,749.5)
(4,UP,751.5)
(6,UP,753.5)
(10,UP,756.5)
(9,DOWN,758.0)
(2,DOWN,762.5)
(4,UP,764.5)
(3,DOWN,766.0)
(10,UP,770.5)
(3,DOWN,775.0)
(5,UP,777.0)
(8,UP,779.5)
(1,DOWN,784.0)
(6,UP,787.5)
(7,UP,789.0)
(5,DOWN,791.0)
(5,STILL,793.0)
(9,UP,795.0)
(1,DOWN,800.0)
(6,UP,803.5)
(7,UP,805.0)
(8,UP,806.5)
(7,DOWN,808.0)
(3,DOWN,811.0)
(9,UP,815.0)
(2,DOWN,819.5)
(8,UP,823.5)
(4,DOWN,826.5)
(6,UP,828.5)
(4,DOWN,830.5)
(2,DOWN,832.5)
(10,UP,837.5)
(9,DOWN,839.0)
(2,DOWN,843.5)
(4,UP,845.5)
(3,DOWN,847.0)
(10,UP,851.5)
(3,DOWN,856.0)
(5,UP,858.0)
(8,UP,860.5)
(1,DOWN,865.0)
(6,UP,868.5)
(7,UP,870.0)
(5,DOWN,872.0)
(5,STILL,874.0)
(9,UP,876.0)
(1,DOWN,881.0)
(6,UP,884.5)
(8,UP,886.5)
(7,DOWN,888.0)
(7,STILL,890.0)
(3,DOWN,892.0)
(9,UP,896.0)
(2,DOWN,900.5)
(8,UP,904.5)
(4,DOWN,907.5)
(6,UP,909.5)
(4,DOWN,911.5)
(2,DOWN,913.5)
(10,UP,918.5)
(2,DOWN,923.5)
(9,UP,928.0)
(4,DOWN,931.5)
(3,DOWN,933.0)
(10,UP,937.5)
(3,DOWN,942.0)
(5,UP,944.0)
(8,UP,946.5)
(1,DOWN,951.0)
(6,UP,954.5)
(5,DOWN,956.0)
(7,UP,958.0)
(5,DOWN,960.0)
(9,UP,963.0)
(1,DOWN,968.0)
(6,UP,971.5)
(8,UP,973.5)
(7,DOWN,975.0)
(7,STILL,977.0)
(3,DOWN,979.0)
(9,UP,983.0)
(2,DOWN,987.5)
(8,UP,991.5)
(4,DOWN,994.5)
(6,UP,996.5)
(4,DOWN,998.5)
(2,DOWN,1000.5)
(10,UP,1005.5)
(2,DOWN,1010.5)
(4,UP,1012.5)
(3,DOWN,1014.0)
(9,UP,1018.0)
(10,UP,1019.5)
(3,DOWN,1024.0)
(5,UP,1026.0)
(8,UP,1028.5)
(1,DOWN,1033.0)
(6,UP,1036.5)
(5,DOWN,1038.0)
(7,UP,1040.0)
(5,DOWN,1042.0)
(1,DOWN,1045.0)
(6,UP,1048.5)
(9,UP,1051.0)
(8,DOWN,1052.5)
(7,DOWN,1054.0)
(7,STILL,1056.0)
(9,UP,1057.0)
(2,DOWN,1061.5)
(3,UP,1063.0)
(8,UP,1066.5)
(4,DOWN,1069.5)
(6,UP,1071.5)
(4,DOWN,1073.5)
(2,DOWN,1075.5)
(10,UP,1080.5)
(4,DOWN,1084.5)
(2,DOWN,1086.5)
(3,UP,1088.0)
(10,UP,1092.5)
(9,DOWN,1094.0)
(3,DOWN,1098.0)
(5,UP,1100.0)
(8,UP,1102.5)
(1,DOWN,1107.0)
(6,UP,1110.5)
(7,UP,1112.0)
(5,DOWN,1114.0)
(5,STILL,1116.0)
(1,DOWN,1118.0)
(6,UP,1121.5)
(9,UP,1124.0)
(8,DOWN,1125.5)
(7,DOWN,1127.0)
(7,STILL,1129.0)
(9,UP,1130.0)
(2,DOWN,1134.5)
(3,UP,1136.0)
(8,UP,1139.5)
(4,DOWN,1142.5)
(6,UP,1144.5)
(4,DOWN,1146.5)
(2,DOWN,1148.5)
(10,UP,1153.5)
(4,DOWN,1157.5)
(3,DOWN,1159.0)
(2,DOWN,1160.5)
(10,UP,1165.5)
(3,DOWN,1170.0)
(5,UP,1172.0)
(8,UP,1174.5)
(9,UP,1176.0)
(1,DOWN,1181.0)
(6,UP,1184.5)
(7,UP,1186.0)
(5,DOWN,1188.0)
(5,STILL,1190.0)
(1,DOWN,1192.0)
(6,UP,1195.5)
(9,UP,1198.0)
(8,DOWN,1199.5)
(7,DOWN,1201.0)
(7,STILL,1203.0)
(9,UP,1204.0)
(3,DOWN,1208.0)
(2,DOWN,1209.5)
(8,UP,1213.5)
(4,DOWN,1216.5)
(6,UP,1218.5)
(4,DOWN,1220.5)
(10,UP,1224.5)
(2,DOWN,1229.5)
(4,UP,1231.5)
(2,DOWN,1233.5)
(3,UP,1235.0)
(10,UP,1239.5)
(3,DOWN,1244.0)
(5,UP,1246.0)
(8,UP,1248.5)
(9,UP,1250.0)
(6,DOWN,1252.5)
(7,UP,1254.0)
(1,DOWN,1258.0)
(5,UP,1261.0)
(5,STILL,1263.0)
(1,DOWN,1265.0)
(6,UP,1268.5)
(9,UP,1271.0)
(8,DOWN,1272.5)
(9,UP,1274.0)
(7,DOWN,1276.0)
(7,STILL,1278.0)
(3,DOWN,1280.0)
(2,DOWN,1281.5)
(8,UP,1285.5)
(4,DOWN,1288.5)
(6,UP,1290.5)
(4,DOWN,1292.5)
(10,UP,1296.5)
(2,DOWN,1301.5)
(4,UP,1303.5)
(2,DOWN,1305.5)
(3,UP,1307.0)
(10,UP,1311.5)
(3,DOWN,1316.0)
(5,UP,1318.0)
(8,UP,1320.5)
(9,UP,1322.0)
(6,DOWN,1324.5)
(7,UP,1326.0)
(1,DOWN,1330.0)
(5,UP,1333.0)
(5,STILL,1335.0)
(1,DOWN,1337.0)
(6,UP,1340.5)
(8,UP,1342.5)
(9,UP,1344.0)
(9,STILL,1346.0)
(7,DOWN,1347.0)
(7,STILL,1349.0)
(2,DOWN,1351.5)
(3,UP,1353.0)
(8,UP,1356.5)
(4,DOWN,1359.5)
(6,UP,1361.5)
(4,DOWN,1363.5)
(10,UP,1367.5)
(4,DOWN,1371.5)
(2,DOWN,1373.5)
(3,UP,1375.0)
(2,DOWN,1376.5)
(10,UP,1381.5)
(3,DOWN,1386.0)
(5,UP,1388.0)
(8,UP,1390.5)
(9,UP,1392.0)
(7,DOWN,1394.0)
(6,DOWN,1395.5)
(1,DOWN,1399.0)
(5,UP,1402.0)
(5,STILL,1404.0)
(1,DOWN,1406.0)
(6,UP,1409.5)
(9,UP,1412.0)
(8,DOWN,1413.5)
(9,UP,1415.0)
(7,DOWN,1417.0)
(7,STILL,1419.0)
(2,DOWN,1421.5)
(3,UP,1423.0)
(4,UP,1424.5)
(6,UP,1426.5)
(8,UP,1428.5)
(4,DOWN,1431.5)
(10,UP,1435.5)
(4,DOWN,1439.5)
(3,DOWN,1441.0)
(2,DOWN,1442.5)
(2,STILL,1444.5)
(10,UP,1448.5)
(3,DOWN,1453.0)
(5,UP,1455.0)
(8,UP,1457.5)
(9,UP,1459.0)
(7,DOWN,1461.0)
(1,DOWN,1465.0)
(6,UP,1468.5)
(5,DOWN,1470.0)
(5,STILL,1472.0)
(1,DOWN,1474.0)
(6,UP,1477.5)
(8,UP,1479.5)
(9,UP,1481.0)
(9,STILL,1483.0)
(7,DOWN,1484.0)
(7,STILL,1486.0)
(2,DOWN,1488.5)
(3,UP,1490.0)
(4,UP,1491.5)
(6,UP,1493.5)
(8,UP,1495.5)
(10,UP,1497.5)
(4,DOWN,1501.5)
(4,STILL,1503.5)
(2,DOWN,1504.5)
(3,UP,1506.0)
(2,DOWN,1507.5)
(10,UP,1512.5)
(3,DOWN,1517.0)
(5,UP,1519.0)
(8,UP,1521.5)
(9,UP,1523.0)
(7,DOWN,1525.0)
(1,DOWN,1529.0)
(6,UP,1532.5)
(5,DOWN,1534.0)
(5,STILL,1536.0)
(1,DOWN,1538.0)
(6,UP,1541.5)
(8,UP,1543.5)
(9,UP,1545.0)
(7,DOWN,1547.0)
(9,UP,1549.0)
(2,DOWN,1553.5)
(7,UP,1557.0)
(3,DOWN,1560.0)
(4,UP,1561.5)
(6,UP,1563.5)
(8,UP,1565.5)
(10,UP,1567.5)
(4,DOWN,1571.5)
(2,DOWN,1573.5)
(4,UP,1575.5)
(2,DOWN,1577.5)
(3,UP,1579.0)
(10,UP,1583.5)
(5,DOWN,1587.0)
(3,DOWN,1589.0)
(8,UP,1592.5)
(9,UP,1594.0)
(7,DOWN,1596.0)
(1,DOWN,1600.0)
(6,UP,1603.5)
(5,DOWN,1605.0)
(5,STILL,1607.0)
(1,DOWN,1609.0)
(8,UP,1613.5)
(6,DOWN,1615.5)
(9,UP,1618.0)
(9,STILL,1620.0)
(7,DOWN,1621.0)
(2,DOWN,1624.5)
(7,UP,1628.0)
(3,DOWN,1631.0)
(4,UP,1632.5)
(6,UP,1634.5)
(10,UP,1637.5)
(8,DOWN,1639.5)
(2,DOWN,1643.5)
(4,UP,1645.5)
(4,STILL,1647.5)
(2,DOWN,1648.5)
(3,UP,1650.0)
(10,UP,1654.5)
(5,DOWN,1658.0)
(3,DOWN,1660.0)
(8,UP,1663.5)
(9,UP,1665.0)
(7,DOWN,1667.0)
(1,DOWN,1671.0)
(6,UP,1674.5)
(5,DOWN,1676.0)
(1,DOWN,1679.0)
(5,UP,1682.0)
(8,UP,1684.5)
(6,DOWN,1686.5)
(9,UP,1689.0)
(9,STILL,1691.0)
(7,DOWN,1692.0)
(7,STILL,1694.0)
(2,DOWN,1696.5)
(4,UP,1698.5)
(3,DOWN,1700.0)
(6,UP,1702.5)
(10,UP,1705.5)
(8,DOWN,1707.5)
(2,DOWN,1711.5)
(4,UP,1713.5)
(4,STILL,1715.5)
(2,DOWN,1716.5)
(3,UP,1718.0)
(10,UP,1722.5)
(5,DOWN,1726.0)
(3,DOWN,1728.0)
(8,UP,1731.5)
(9,UP,1733.0)
(7,DOWN,1735.0)
(1,DOWN,1739.0)
(6,UP,1742.5)
(1,DOWN,1746.0)
(5,UP,1749.0)
(8,UP,1751.5)
(5,DOWN,1754.0)
(6,UP,1755.5)
(9,UP,1758.0)
(9,STILL,1760.0)
(7,DOWN,1761.0)
(7,STILL,1763.0)
(2,DOWN,1765.5)
(4,UP,1767.5)
(3,DOWN,1769.0)
(6,UP,1771.5)
(10,UP,1774.5)
(8,DOWN,1776.5)
(4,DOWN,1779.5)
(2,DOWN,1781.5)
(4,UP,1783.5)
(2,DOWN,1785.5)
(3,UP,1787.0)
(10,UP,1791.5)
(3,DOWN,1796.0)
(5,UP,1798.0)
(8,UP,1800.5)
(9,UP,1802.0)
(7,DOWN,1804.0)
(1,DOWN,1808.0)
(6,UP,1811.5)
(1,DOWN,1815.0)
(5,UP,1818.0)
(8,UP,1820.5)
(5,DOWN,1823.0)
(6,UP,1824.5)
(9,UP,1827.0)
(9,STILL,1829.0)
(7,DOWN,1830.0)
(7,STILL,1832.0)
(2,DOWN,1834.5)
(3,UP,1836.0)
(4,UP,1837.5)
(6,UP,1839.5)
(10,UP,1842.5)
(8,DOWN,1844.5)
(4,DOWN,1847.5)
(2,DOWN,1849.5)
(2,STILL,1851.5)
(4,UP,1852.5)
(3,DOWN,1854.0)
(10,UP,1858.5)
(3,DOWN,1863.0)
(5,UP,1865.0)
(8,UP,1867.5)
(9,UP,1869.0)
(7,DOWN,1871.0)
(1,DOWN,1875.0)
(6,UP,1878.5)
(1,DOWN,1882.0)
(5,UP,1885.0)
(8,UP,1887.5)
(5,DOWN,1890.0)
(6,UP,1891.5)
(9,UP,1894.0)
(9,STILL,1896.0)
(7,DOWN,1897.0)
(7,STILL,1899.0)
(2,DOWN,1901.5)
(3,UP,1903.0)
(4,UP,1904.5)
(6,UP,1906.5)
(10,UP,1909.5)
(8,DOWN,1911.5)
(4,DOWN,1914.5)
(2,DOWN,1916.5)
(2,STILL,1918.5)
(4,UP,1919.5)
(3,DOWN,1921.0)
(10,UP,1925.5)
(3,DOWN,1930.0)
(5,UP,1932.0)
(8,UP,1934.5)
(9,UP,1936.0)
(7,DOWN,1938.0)
(1,DOWN,1942.0)
(1,STILL,1944.0)
(6,UP,1946.5)
(5,DOWN,1948.0)
(8,UP,1950.5)
(5,DOWN,1953.0)
(6,UP,1954.5)
(9,UP,1957.0)
(7,DOWN,1959.0)
(9,UP,1961.0)
(2,DOWN,1965.5)
(7,UP,1969.0)
(3,DOWN,1972.0)
(6,UP,1974.5)
(4,DOWN,1976.5)
(10,UP,1980.5)
(8,DOWN,1982.5)
(4,DOWN,1985.5)
(2,DOWN,1987.5)
(2,STILL,1989.5)
(4,UP,1990.5)
(3,DOWN,1992.0)
(10,UP,1996.5)
(3,DOWN,2001.0)
(8,UP,2004.5)
(5,DOWN,2007.0)
(9,UP,2010.0)
(1,DOWN,2015.0)
(7,UP,2019.0)
(1,DOWN,2023.0)
(6,UP,2026.5)
(5,DOWN,2028.0)
(8,UP,2030.5)
(5,DOWN,2033.0)
(6,UP,2034.5)
(9,UP,2037.0)
(7,DOWN,2039.0)
(9,UP,2041.0)
(2,DOWN,2045.5)
(7,UP,2049.0)
(3,DOWN,2052.0)
(6,UP,2054.5)
(4,DOWN,2056.5)
(10,UP,2060.5)
(4,DOWN,2064.5)
(8,UP,2067.5)
(2,DOWN,2071.5)
(2,STILL,2073.5)
(4,UP,2074.5)
(3,DOWN,2076.0)
(10,UP,2080.5)
(3,DOWN,2085.0)
(8,UP,2088.5)
(5,DOWN,2091.0)
(9,UP,2094.0)
(1,DOWN,2099.0)
(7,UP,2103.0)
(1,DOWN,2107.0)
(6,UP,2110.5)
(5,DOWN,2112.0)
(8,UP,2114.5)
(6,DOWN,2116.5)
(5,DOWN,2118.0)
(9,UP,2121.0)
(7,DOWN,2123.0)
(9,UP,2125.0)
(2,DOWN,2129.5)
(7,UP,2133.0)
(3,DOWN,2136.0)
(6,UP,2138.5)
(4,DOWN,2140.5)
(10,UP,2144.5)
(4,DOWN,2148.5)
(8,UP,2151.5)
(2,DOWN,2155.5)
(4,UP,2157.5)
(2,DOWN,2159.5)
(3,UP,2161.0)
(10,UP,2165.5)
(3,DOWN,2170.0)
(8,UP,2173.5)
(5,DOWN,2176.0)
(9,UP,2179.0)
(1,DOWN,2184.0)
(1,STILL,2186.0)
(7,UP,2189.0)
(6,DOWN,2190.5)
(5,DOWN,2192.0)
(8,UP,2194.5)
(9,UP,2196.0)
(6,DOWN,2198.5)
(7,UP,2200.0)
(9,UP,2202.0)
(5,DOWN,2205.0)
(2,DOWN,2207.5)
(3,UP,2209.0)
(7,UP,2212.0)
(6,DOWN,2213.5)
(4,DOWN,2215.5)
(10,UP,2219.5)
(8,DOWN,2221.5)
(2,DOWN,2225.5)
(4,UP,2227.5)
(4,STILL,2229.5)
(2,DOWN,2230.5)
(3,UP,2232.0)
(10,UP,2236.5)
(3,DOWN,2241.0)
(8,UP,2244.5)
(5,DOWN,2247.0)
(9,UP,2250.0)
(1,DOWN,2255.0)
(1,STILL,2257.0)
(7,UP,2260.0)
(5,DOWN,2262.0)
(8,UP,2264.5)
(9,UP,2266.0)
(6,DOWN,2268.5)
(7,UP,2270.0)
(6,DOWN,2271.5)
(9,UP,2274.0)
(5,DOWN,2277.0)
(2,DOWN,2279.5)
(6,UP,2282.5)
(7,UP,2284.0)
(3,DOWN,2287.0)
(4,UP,2288.5)
(10,UP,2292.5)
(8,DOWN,2294.5)
(4,DOWN,2297.5)
(4,STILL,2299.5)
(2,DOWN,2300.5)
(3,UP,2302.0)
(2,DOWN,2303.5)
(10,UP,2308.5)
(3,DOWN,2313.0)
(8,UP,2316.5)
(5,DOWN,2319.0)
(9,UP,2322.0)
(1,DOWN,2327.0)
(1,STILL,2329.0)
(7,UP,2332.0)
(5,DOWN,2334.0)
(8,UP,2336.5)
(9,UP,2338.0)
(6,DOWN,2340.5)
(7,UP,2342.0)
(9,UP,2344.0)
(6,DOWN,2346.5)
(5,DOWN,2348.0)
(2,DOWN,2350.5)
(6,UP,2353.5)
(7,UP,2355.0)
(4,DOWN,2357.5)
(10,UP,2361.5)
(3,DOWN,2366.0)
(8,UP,2369.5)
(4,DOWN,2372.5)
(4,STILL,2374.5)
(3,DOWN,2375.0)
(2,DOWN,2376.5)
(2,STILL,2378.5)
(10,UP,2382.5)
(3,DOWN,2387.0)
(8,UP,2390.5)
(5,DOWN,2393.0)
(9,UP,2396.0)
(1,DOWN,2401.0)
(1,STILL,2403.0)
(7,UP,2406.0)
(5,DOWN,2408.0)
(8,UP,2410.5)
(6,DOWN,2412.5)
(9,UP,2415.0)
(7,DOWN,2417.0)
(9,UP,2419.0)
(6,DOWN,2421.5)
(6,STILL,2423.5)
(2,DOWN,2425.5)
(7,UP,2429.0)
(4,DOWN,2431.5)
(5,UP,2433.0)
(10,UP,2436.5)
(3,DOWN,2441.0)
(8,UP,2444.5)
(4,DOWN,2447.5)
(4,STILL,2449.5)
(3,DOWN,2450.0)
(2,DOWN,2451.5)
(2,STILL,2453.5)
(10,UP,2457.5)
(3,DOWN,2462.0)
(5,UP,2464.0)
(8,UP,2466.5)
(9,UP,2468.0)
(1,DOWN,2473.0)
(1,STILL,2475.0)
(7,UP,2478.0)
(8,UP,2479.5)
(6,DOWN,2481.5)
(5,DOWN,2483.0)
(9,UP,2486.0)
(7,DOWN,2488.0)
(6,DOWN,2489.5)
(6,STILL,2491.5)
(9,UP,2493.0)
(2,DOWN,2497.5)
(7,UP,2501.0)
(4,DOWN,2503.5)
(5,UP,2505.0)
(3,DOWN,2507.0)
(10,UP,2511.5)
(8,DOWN,2513.5)
(4,DOWN,2516.5)
(4,STILL,2518.5)
(3,DOWN,2519.0)
(2,DOWN,2520.5)
(2,STILL,2522.5)
(10,UP,2526.5)
(3,DOWN,2531.0)
(5,UP,2533.0)
(8,UP,2535.5)
(1,DOWN,2540.0)
(9,UP,2545.0)
(1,DOWN,2550.0)
(7,UP,2554.0)
(6,DOWN,2555.5)
(5,DOWN,2557.0)
(9,UP,2560.0)
(8,DOWN,2561.5)
(6,DOWN,2563.5)
(6,STILL,2565.5)
(7,UP,2566.0)
(9,UP,2568.0)
(2,DOWN,2572.5)
(7,UP,2576.0)
(4,DOWN,2578.5)
(3,DOWN,2580.0)
(5,UP,2582.0)
(10,UP,2585.5)
(8,DOWN,2587.5)
(4,DOWN,2590.5)
(4,STILL,2592.5)
(2,DOWN,2593.5)
(3,UP,2595.0)
(2,DOWN,2596.5)
(10,UP,2601.5)
(3,DOWN,2606.0)
(5,UP,2608.0)
(8,UP,2610.5)
(1,DOWN,2615.0)
(9,UP,2620.0)
(1,DOWN,2625.0)
(7,UP,2629.0)
(6,DOWN,2630.5)
(8,UP,2632.5)
(6,DOWN,2634.5)
(6,STILL,2636.5)
(9,UP,2638.0)
(7,DOWN,2640.0)
(5,DOWN,2642.0)
(9,UP,2645.0)
(2,DOWN,2649.5)
(7,UP,2653.0)
(4,DOWN,2655.5)
(3,DOWN,2657.0)
(5,UP,2659.0)
(10,UP,2662.5)
(8,DOWN,2664.5)
(4,DOWN,2667.5)
(4,STILL,2669.5)
(3,DOWN,2670.0)
(2,DOWN,2671.5)
(2,STILL,2673.5)
(10,UP,2677.5)
(3,DOWN,2682.0)
(5,UP,2684.0)
(8,UP,2686.5)
(1,DOWN,2691.0)
(1,STILL,2693.0)
(9,UP,2697.0)
(7,DOWN,2699.0)
(8,UP,2700.5)
(6,DOWN,2702.5)
(6,STILL,2704.5)
(6,STILL,2705.5)
(7,UP,2706.0)
(9,UP,2708.0)
(5,DOWN,2711.0)
(9,UP,2714.0)
(2,DOWN,2718.5)
(7,UP,2722.0)
(4,DOWN,2724.5)
(3,DOWN,2726.0)
(10,UP,2730.5)
(5,DOWN,2734.0)
(8,UP,2736.5)
(4,DOWN,2739.5)
(2,DOWN,2741.5)
(2,STILL,2743.5)
(3,UP,2744.0)
(10,UP,2748.5)
(4,DOWN,2752.5)
(3,DOWN,2754.0)
(8,UP,2757.5)
(5,DOWN,2760.0)
(1,DOWN,2763.0)
(1,STILL,2765.0)
(9,UP,2769.0)
(7,DOWN,2771.0)
(8,UP,2772.5)
(6,DOWN,2774.5)
(6,STILL,2776.5)
(6,STILL,2777.5)
(7,UP,2778.0)
(9,UP,2780.0)
(5,DOWN,2783.0)
(9,UP,2786.0)
(2,DOWN,2790.5)
(7,UP,2794.0)
(4,DOWN,2796.5)
(3,DOWN,2798.0)
(10,UP,2802.5)
(5,DOWN,2806.0)
(8,UP,2808.5)
(4,DOWN,2811.5)
(2,DOWN,2813.5)
(2,STILL,2815.5)
(3,UP,2816.0)
(10,UP,2820.5)
(4,DOWN,2824.5)
(3,DOWN,2826.0)
(8,UP,2829.5)
(5,DOWN,2832.0)
(1,DOWN,2835.0)
(1,STILL,2837.0)
(9,UP,2841.0)
(7,DOWN,2843.0)
(8,UP,2844.5)
(6,DOWN,2846.5)
(6,STILL,2848.5)
(6,STILL,2849.5)
(7,UP,2850.0)
(9,UP,2852.0)
(5,DOWN,2855.0)
(9,UP,2858.0)
(2,DOWN,2862.5)
(7,UP,2866.0)
(4,DOWN,2868.5)
(3,DOWN,2870.0)
(10,UP,2874.5)
(5,DOWN,2878.0)
(8,UP,2880.5)
(4,DOWN,2883.5)
(2,DOWN,2885.5)
(2,STILL,2887.5)
(3,UP,2888.0)
(10,UP,2892.5)
(4,DOWN,2896.5)
(3,DOWN,2898.0)
(8,UP,2901.5)
(5,DOWN,2904.0)
(1,DOWN,2907.0)
(1,STILL,2909.0)
(9,UP,2913.0)
(7,DOWN,2915.0)
(8,UP,2916.5)
(6,DOWN,2918.5)
(6,STILL,2920.5)
(6,STILL,2921.5)
(9,UP,2923.0)
(5,DOWN,2926.0)
(9,UP,2929.0)
